Direction,Modulation,SNR_dB,SampleIndex,ReferenceSymbolReal,ReferenceSymbolImag,TxReal,TxImag,RawEqualizedReal,RawEqualizedImag,EqualizedReal,EqualizedImag,HardDecisionReal,HardDecisionImag,DecisionReal,DecisionImag,DetectorOutputReal,DetectorOutputImag,Frame,Slot,UEIndex,RNTI,BeamSelectionStrategy,ConfiguredTxAntennas,ConfiguredRxAntennas
"DL","QPSK",12,308,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.646347179124041,-0.708602501923123,0.42884286328688,-0.523444632406763,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.349697719169417,-1.4067017653471,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,339,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.645105113920163,-0.65310803612699,-0.478961242473736,-0.435984026652221,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.723305528734276,-0.760009160532696,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,370,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.695525927340663,-0.748806495092627,-0.518068543790236,-0.501519438475572,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,1.12029816722757,1.25798178310542,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,401,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.71373375569769,0.696963285807021,-0.476755397265797,0.517767815780426,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.690652189720989,-0.74441216663606,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,431,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.681143581395059,0.735722107435226,0.507445592880853,0.492839530441455,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,0.950720648666401,0.639872314341453,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,462,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.689437272800131,0.732052314731711,0.513151419333629,0.489943424726213,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,1.21695923711595,-1.61824345546495,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,493,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.774033316357366,-0.656176609170349,-0.569911476947092,-0.433317849342515,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.675054185192864,-0.637734085796778,7,7,3,3,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,11,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.685730242425636,0.154379210051149,-0.532549910708502,0.140380209917058,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,1.36182090172979,0.477140436312167,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,42,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.485204872779289,-0.620339955678406,-0.397563551849328,-0.471941228735641,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-1.86239868864557,0.222880131222921,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,73,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.530169398137048,0.720566939623623,-0.39464359136085,0.579292497683854,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.741169801154678,0.575790399358803,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,104,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.66794027555566,-0.851250513346846,0.498804842714225,-0.685537627328811,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.379305377157716,0.360051869840573,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,134,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.662767518229656,-0.769470177362185,-0.54083886892922,-0.583664075900013,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.438606166407223,-0.776009244629215,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,165,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.785530877648278,-0.65182609249448,-0.633619724376396,-0.488055841307246,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.780834854917537,0.661444933085943,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,196,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.794567962787902,-0.615635250250853,-0.63966686237513,-0.459460769785286,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.974259193746686,1.13841436141092,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,227,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.681753607942112,0.693212298918438,0.553536977241742,0.523412870500645,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.66583241805568,-0.750386210744202,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,257,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.564976373437917,0.765759495807455,-0.420613076126118,0.615668833701891,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.564194448274292,0.796449675777169,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,288,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.97890107672449,-0.78809725364884,0.744088698672115,-0.64492946034518,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,2.13120167465926,-1.42835128643491,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,319,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.705514769908229,0.66124135010961,0.571233333412437,0.497703382627824,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.743716097479756,-0.764243638689537,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,349,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.621910126633083,0.739590000365533,-0.465937386566193,0.596796512376157,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,0.657424902592945,0.653681209043318,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,380,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.612731199303806,0.576073512696695,0.496160356625271,0.433653627744022,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,1.59800348291968,1.10800157318901,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,411,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.622230378834313,0.710546363145626,-0.467013991502962,0.574063907348543,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,0.607092571057702,0.743826992620514,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,442,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.627507358893177,0.808229926304762,-0.46836838175328,0.65070201291559,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,0.960899514795742,1.44132738274251,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,472,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.667729393617169,-0.725039638662685,-0.543460749763069,-0.54873304449483,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,1.59723961036515,-1.0988751760801,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,503,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.754871225406667,-0.779527324021428,0.568912816046163,-0.631848867017396,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,0.796416218226368,0.76240750252711,7,7,5,5,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,22,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.854615140201973,-0.843179103139067,-0.699073352974735,-0.625630255087706,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-1.35457004688841,0.984832519465229,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,53,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.708523665199028,-0.714877569476604,-0.580172579756371,-0.531041733337969,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.638296584965566,0.784039290114703,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,83,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.739787522794679,-0.687762821079619,0.551273019953186,-0.564915214609409,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.669462753209938,-0.642562107114883,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,114,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.739683505985599,-0.709727072414202,0.550357179438438,-0.582054486564666,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,1.36890167289194,0.860290612481704,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,145,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.672420390688903,0.767679603137294,0.554000275207136,0.573625970895589,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.71742762712526,0.724191495584168,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,176,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.691772769205682,-0.599011336751639,0.517169838190431,-0.493819580388212,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-1.71457565311222,-1.24854119635108,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,206,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.738448890790527,-0.708695293719964,-0.603294460460167,-0.5250792548879,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.939624946010562,0.872180642903629,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,237,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.762247961112079,-0.647545873121983,-0.619546057043948,-0.476447400933103,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.715234508828505,0.722400473224416,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,268,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.795492377717443,-0.854204052287806,0.588426112861342,-0.696940372166849,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,0.415566091251382,-2.05357436182532,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,298,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.677482721059126,-0.694535141459357,-0.555171919561118,-0.516343925716883,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-1.87949612640649,-0.277945959108087,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,329,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,-0.0424271141727136,0.894568122236169,0.00087952116791033,0.699827827064408,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.713735949832055,0.636047711723045,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,360,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.635960998919008,-0.707961367468552,0.469468263197404,-0.576734825867754,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.44455646006023,-0.616550515157979,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,391,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.780456078182534,0.733102071227182,-0.581292142792443,0.601848190083997,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,0.77303092346912,-0.785792681372493,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,421,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.697942280228667,-0.836141415518222,-0.576521847127431,-0.626090962530668,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.735814697437287,-0.749969308995594,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,452,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.728265521538159,-0.645984153277726,0.543867646189398,-0.531868880794476,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,0.717978376633123,0.658910782028144,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,483,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.655717140786669,-0.825058121163702,0.480438298443388,-0.668880261781062,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.749398306383794,-0.691004398258176,7,7,7,7,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,2,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.508221837116567,0.4399995653669,0.596092576334188,0.481315878016905,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.879806295448845,0.709815971878788,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,32,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.69804043179654,-0.503711684646906,0.77541467425049,-0.60104259567388,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,1.00545863111542,-1.01716765970403,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,63,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.947498847160348,-0.575375312721226,-1.10174492431369,-0.618343961762479,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.69804043179654,-0.503711684646906,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,94,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.597360915502566,0.721507119312555,0.708631487394114,0.798483565712649,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,0.330178088094125,1.21525949466801,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,125,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,1.05545143634204,-0.776836316364898,1.1718481339463,-0.926118205993523,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.947498847160348,-0.575375312721226,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,155,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.653831643645881,-0.752714810711895,-0.774174667367433,-0.831823259774865,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.854997202004482,-0.65398581844092,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,186,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.777844221004846,-0.626751500964187,0.861505631726802,-0.7443112802961,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,0.732352500315972,-0.873193348627069,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,217,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.644580605101022,-0.503698732598933,0.714521550222344,-0.598937992480625,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,0.761602746628884,0.974075181319247,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,247,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.823008216230074,-0.873623496306165,-0.971602481056714,-0.962931337762502,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.591546060658176,-1.05995675988217,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,278,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.572350774406977,0.605694005891308,0.675616222588887,0.66754386940584,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,1.45440155224135,-0.819484502226185,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,309,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.683335656168273,0.5120482234499,-0.758339248749801,0.609963524991502,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.653831643645881,-0.752714810711895,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,340,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.732753929370176,0.807152014245708,0.866199471657957,0.890744947261734,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,1.2717740995979,0.533706141175928,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,370,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.387028293728676,0.865334829887936,-0.40701848673529,1.00079281376759,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.376503755277236,-0.0611913680370539,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,401,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.798054127201338,-0.673901030135634,0.882682638435012,-0.798807186012524,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.87699964311642,0.503408245807539,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,432,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.915478307485864,-0.703953739836399,1.01526030296757,-0.837629188626413,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.43059555746321,-0.621163271646302,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,463,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.504864786165262,0.812491424679704,0.606830155733791,0.905735460437791,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,0.810778276603429,0.633546648255937,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,493,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.697658115870661,-0.76146901526067,-0.824437605738329,-0.840081508355925,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.823008216230074,-0.873623496306165,7,7,9,9,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,12,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.353087271281615,0.861770226115682,0.523632021676666,1.19682471764206,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,0.61587134987936,0.251813777520202,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,43,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.620288691857057,0.783919051733846,-0.843945440159028,1.11982324019166,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.836942855708561,-0.762604315954072,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,74,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.708380770616754,-0.706510477149716,-1.01674269988217,-0.967354438021544,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.201297137667846,0.102134057131129,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,104,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.757461959635917,0.618829782793264,-1.04176562321544,0.892845810627893,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.156861629502202,0.0200867879316711,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,135,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.631702947413858,-0.676148709837559,0.863514172775911,-0.969069819195927,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.630185063241482,-0.719570337501105,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,166,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.757974880432161,0.996957955040976,-1.02998688979118,1.4231271219701,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,0.586117973941694,0.537924761229896,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,196,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.807183916962996,-0.530204605699885,-1.14947100694849,-0.716847941301356,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.218971959342858,0.368073911157942,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,227,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.788372238170889,-0.52585542035201,1.08818537187714,-0.763485776541006,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.686119554462634,-0.75730012994051,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,258,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.796122814520321,0.791479584360751,1.14259532851547,1.08360995730329,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-0.289448602360996,-0.846518623982008,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,289,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.573300496960095,-0.577408678300384,-0.823047077027035,-0.790774508136448,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.67252900882956,0.612364331463256,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,319,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.840984043005743,0.716251595987753,-1.15567198363563,1.03222494188109,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.591226352348439,-0.629511045684709,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,350,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.886026918277692,-0.705222554037706,1.21920195660614,-1.01824724502796,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.180673220494076,0.199198248093119,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,381,-0.707106781186548,0.707106781186548,-0.707106781186548,0.707106781186548,-0.716285712350437,0.742274949315669,-0.979942361764507,1.06459696558584,-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186547,-0.68646763593567,0.838315724833642,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,412,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.707106781186548,-0.689829410289804,-0.710888552163304,-0.990872086127497,-0.974107154826369,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,0.00363030229064829,-0.802446149677487,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,442,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.771382515663689,0.720587360714941,1.10555785721502,0.985012663103003,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,-1.24070311917826,0.16950723726461,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,473,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.747010193253217,-0.617394877122263,1.0271561174618,-0.890488129249831,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-0.545025637747343,0.509590712332821,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,504,0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186548,0.556416481040958,0.688593233924628,0.803044852131271,0.94725114272697,0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547,0.12383194359086,-0.782554722271744,7,7,14,14,"runtime_best_beam_per_link",64,4
"DL","QPSK",12,22,0.707106781186548,-0.707106781186548,0.707106781186548,-0.707106781186548,0.685282541340124,-0.749939961754424,0.555493846286419,-0.601336555576033,0.707106781186547,-0.707106781186547,0.707106781186547,-0.707106781186547,-1.89260347589587,-1.19570910455611,7,7,19,19,"runtime_best_beam_per_link",64,4
